month,day,year,day_Mon,day_Tues,day_Wed,day_Thurs,day_Fri,day_Sat,day_Sun,first_time_revenue,first_time_orders,first_time_aov,returning_revenue,returning_orders,returning_aov,2_day_ago_ft_revenue,2_day_ago_ft_orders,2_day_ago_ft_aov,1_day_ago_ft_revenue,1_day_ago_ft_orders,1_day_ago_ft_aov,2_day_ago_ret_revenue,2_day_ago_ret_orders,2_day_ago_ret_aov,1_day_ago_ret_revenue,1_day_ago_ret_orders,1_day_ago_ret_aov,total_revenue,total_orders,total_aov,2_day_ago_total_revenue,2_day_ago_total_order,2_day_ago_aov,1_day_ago_total_revenue,1_day_ago_total_orders,1_day_ago_aov,google_ad_spend,facebook_ad_spend,1_day_ago_google_ad_spend,1_day_ago_facebook_ad_spend,2_day_ago_google_ad_spend,2_day_ago_facebook_ad_spend,actual_net_revenue,1_day_ago_net_revenue,2_day_ago_net_revenue
9,13,2019,0,0,0,0,1,0,0,3485.09,51,68.33509804,12184.06,113,107.8235398,3682.24,55,66.94981818,4713.51,56,84.16982143,10954.2,125,87.6336,8795.1,92,95.59891304,15669.15,164,95.54359756,14636.44,180,81.31355556,13508.61,148,91.27439189,157.41,1232.02,280.68,1229.51,181.39,1471.24,14279.72,11998.42,12983.81
9,14,2019,0,0,0,0,0,1,0,3105.35,31,100.1725806,5094.07,66,77.18287879,4713.51,56,84.16982143,3485.09,51,68.33509804,8795.1,92,95.59891304,12184.06,113,107.8235398,8199.42,97,84.53010309,13508.61,148,91.27439189,15669.15,164,95.54359756,160.67,1270.26,157.41,1232.02,280.68,1324.43,6768.49,14279.72,11903.5
9,15,2019,0,0,0,0,0,0,1,2552.07,34,75.06088235,7324.43,78,93.90294872,3485.09,51,68.33509804,3105.35,31,100.1725806,12184.06,113,107.8235398,5094.07,66,77.18287879,9876.5,112,88.18303571,15669.15,164,95.54359756,8199.42,97,84.53010309,179.04,1209.55,160.67,1270.26,157.41,1229.51,8487.91,6768.49,14282.23
9,16,2019,1,0,0,0,0,0,0,3472.27,46,75.48413043,9269.35,103,89.99368932,3105.35,31,100.1725806,2552.07,34,75.06088235,5094.07,66,77.18287879,7324.43,78,93.90294872,12741.62,149,85.51422819,8199.42,97,84.53010309,9876.5,112,88.18303571,188.94,1294.47,179.04,1209.55,160.67,1232.02,11258.21,8487.91,6806.73
9,17,2019,0,1,0,0,0,0,0,3923.7,46,85.29782609,10039.6,109,92.10642202,2552.07,34,75.06088235,3472.27,46,75.48413043,7324.43,78,93.90294872,9269.35,103,89.99368932,13963.3,155,90.08580645,9876.5,112,88.18303571,12741.62,149,85.51422819,157.81,1273.91,188.94,1294.47,179.04,1270.26,12531.58,11258.21,8427.2
9,18,2019,0,0,1,0,0,0,0,2409.92,41,58.77853659,10400.27,103,100.9734951,3472.27,46,75.48413043,3923.7,46,85.29782609,9269.35,103,89.99368932,10039.6,109,92.10642202,12810.19,144,88.95965278,12741.62,149,85.51422819,13963.3,155,90.08580645,261.49,1294.82,157.81,1273.91,188.94,1209.55,11253.88,12531.58,11343.13
9,19,2019,0,0,0,1,0,0,0,4237.44,56,75.66857143,10051.51,109,92.21568807,3923.7,46,85.29782609,2409.92,41,58.77853659,10039.6,109,92.10642202,10400.27,103,100.9734951,14288.95,165,86.59969697,13963.3,155,90.08580645,12810.19,144,88.95965278,237.29,1271.74,261.49,1294.82,157.81,1294.47,12779.92,11253.88,12511.02
9,20,2019,0,0,0,0,1,0,0,3200.18,36,88.89388889,8467.43,95,89.13084211,2409.92,41,58.77853659,4237.44,56,75.66857143,10400.27,103,100.9734951,10051.51,109,92.21568807,11667.61,131,89.06572519,12810.19,144,88.95965278,14288.95,165,86.59969697,207.25,1232.17,237.29,1271.74,261.49,1273.91,10228.19,12779.92,11274.79
9,21,2019,0,0,0,0,0,1,0,2140.79,25,85.6316,4830.95,60,80.51583333,4237.44,56,75.66857143,3200.18,36,88.89388889,10051.51,109,92.21568807,8467.43,95,89.13084211,6971.74,85,82.02047059,14288.95,165,86.59969697,11667.61,131,89.06572519,194.24,1257.7,207.25,1232.17,237.29,1294.82,5519.8,10228.19,12756.84
9,22,2019,0,0,0,0,0,0,1,3511.6,49,71.66530612,6238.45,75,83.17933333,3200.18,36,88.89388889,2140.79,25,85.6316,8467.43,95,89.13084211,4830.95,60,80.51583333,9750.05,124,78.62943548,11667.61,131,89.06572519,6971.74,85,82.02047059,340.45,1234.19,194.24,1257.7,207.25,1271.74,8175.41,5519.8,10188.62
9,23,2019,1,0,0,0,0,0,0,4530.54,59,76.78881356,7726.76,92,83.98652174,2140.79,25,85.6316,3511.6,49,71.66530612,4830.95,60,80.51583333,6238.45,75,83.17933333,12257.3,151,81.17417219,6971.74,85,82.02047059,9750.05,124,78.62943548,317.83,1292.8,340.45,1234.19,194.24,1232.17,10646.67,8175.41,5545.33
9,24,2019,0,1,0,0,0,0,0,4454.95,58,76.80948276,11043.05,125,88.3444,3511.6,49,71.66530612,4530.54,59,76.78881356,6238.45,75,83.17933333,7726.76,92,83.98652174,15498,183,84.68852459,9750.05,124,78.62943548,12257.3,151,81.17417219,341.94,1257.03,317.83,1292.8,340.45,1257.7,13899.03,10646.67,8151.9
9,25,2019,0,0,1,0,0,0,0,3797.46,40,94.9365,10940.77,110,99.46154545,4530.54,59,76.78881356,4454.95,58,76.80948276,7726.76,92,83.98652174,11043.05,125,88.3444,14738.23,150,98.25486667,12257.3,151,81.17417219,15498,183,84.68852459,283.29,1211.64,341.94,1257.03,317.83,1234.19,13243.3,13899.03,10705.28
9,26,2019,0,0,0,1,0,0,0,3317.13,40,82.92825,8967.36,94,95.39744681,4454.95,58,76.80948276,3797.46,40,94.9365,11043.05,125,88.3444,10940.77,110,99.46154545,12284.49,134,91.67529851,15498,183,84.68852459,14738.23,150,98.25486667,305.07,1242.43,283.29,1211.64,341.94,1292.8,10736.99,13243.3,13863.26
9,27,2019,0,0,0,0,1,0,0,3861.13,45,85.80288889,8154.15,83,98.24277108,3797.46,40,94.9365,3317.13,40,82.92825,10940.77,110,99.46154545,8967.36,94,95.39744681,12015.28,128,93.869375,14738.23,150,98.25486667,12284.49,134,91.67529851,311.12,1306.76,305.07,1242.43,283.29,1257.03,10397.4,10736.99,13197.91
9,28,2019,0,0,0,0,0,1,0,3315.82,38,87.25842105,6117.29,56,109.2373214,3317.13,40,82.92825,3861.13,45,85.80288889,8967.36,94,95.39744681,8154.15,83,98.24277108,9433.11,94,100.352234,12284.49,134,91.67529851,12015.28,128,93.869375,321.85,1302.59,311.12,1306.76,305.07,1211.64,7808.67,10397.4,10767.78
9,29,2019,0,0,0,0,0,0,1,1670.18,37,45.14,5377.64,68,79.08294118,3861.13,45,85.80288889,3315.82,38,87.25842105,8154.15,83,98.24277108,6117.29,56,109.2373214,7047.82,105,67.12209524,12015.28,128,93.869375,9433.11,94,100.352234,314.79,1302.44,321.85,1302.59,311.12,1242.43,5430.59,7808.67,10461.73
9,30,2019,1,0,0,0,0,0,0,3070.73,41,74.89585366,13132.14,124,105.9043548,3315.82,38,87.25842105,1670.18,37,45.14,6117.29,56,109.2373214,5377.64,68,79.08294118,16202.87,165,98.19921212,9433.11,94,100.352234,7047.82,105,67.12209524,278.77,1314.66,314.79,1302.44,321.85,1306.76,14609.44,5430.59,7804.5
10,1,2019,0,1,0,0,0,0,0,3943.78,55,71.70509091,10015.53,110,91.05027273,1670.18,37,45.14,3070.73,41,74.89585366,5377.64,68,79.08294118,13132.14,124,105.9043548,13959.31,165,84.60187879,7047.82,105,67.12209524,16202.87,165,98.19921212,316.12,1300.31,278.77,1314.66,314.79,1302.59,12342.88,14609.44,5430.44
10,2,2019,0,0,1,0,0,0,0,2550.76,44,57.97181818,9636.15,102,94.47205882,3070.73,41,74.89585366,3943.78,55,71.70509091,13132.14,124,105.9043548,10015.53,110,91.05027273,12186.91,146,83.4719863,16202.87,165,98.19921212,13959.31,165,84.60187879,363.06,1290.81,316.12,1300.31,278.77,1302.44,10533.04,12342.88,14621.66
10,3,2019,0,0,0,1,0,0,0,3284.7,38,86.43947368,10739.62,116,92.58293103,3943.78,55,71.70509091,2550.76,44,57.97181818,10015.53,110,91.05027273,9636.15,102,94.47205882,14024.32,154,91.06701299,13959.31,165,84.60187879,12186.91,146,83.4719863,277.73,1328.24,363.06,1290.81,316.12,1314.66,12418.35,10533.04,12328.53
10,4,2019,0,0,0,0,1,0,0,2387.48,38,62.82842105,6437.58,74,86.99432432,2550.76,44,57.97181818,3284.7,38,86.43947368,9636.15,102,94.47205882,10739.62,116,92.58293103,8825.06,112,78.79517857,12186.91,146,83.4719863,14024.32,154,91.06701299,269.09,1310.75,277.73,1328.24,363.06,1300.31,7245.22,12418.35,10523.54
10,5,2019,0,0,0,0,0,1,0,1465.6,22,66.61818182,5544.53,59,93.97508475,3284.7,38,86.43947368,2387.48,38,62.82842105,10739.62,116,92.58293103,6437.58,74,86.99432432,7010.13,81,86.54481481,14024.32,154,91.06701299,8825.06,112,78.79517857,245.29,1331.05,269.09,1310.75,277.73,1290.81,5433.79,7245.22,12455.78
10,6,2019,0,0,0,0,0,0,1,2545.99,33,77.15121212,5276.31,62,85.10177419,2387.48,38,62.82842105,1465.6,22,66.61818182,6437.58,74,86.99432432,5544.53,59,93.97508475,7822.3,95,82.34,8825.06,112,78.79517857,7010.13,81,86.54481481,210.3,1326.7,245.29,1331.05,269.09,1328.24,6285.3,5433.79,7227.73
10,7,2019,1,0,0,0,0,0,0,4845.46,53,91.42377358,12773.37,138,92.56065217,1465.6,22,66.61818182,2545.99,33,77.15121212,5544.53,59,93.97508475,5276.31,62,85.10177419,17618.83,191,92.24518325,7010.13,81,86.54481481,7822.3,95,82.34,342.91,1200.63,210.3,1326.7,245.29,1310.75,16075.29,6285.3,5454.09
10,8,2019,0,1,0,0,0,0,0,4252.85,60,70.88083333,12170.18,131,92.9021374,2545.99,33,77.15121212,4845.46,53,91.42377358,5276.31,62,85.10177419,12773.37,138,92.56065217,16423.03,191,85.98445026,7822.3,95,82.34,17618.83,191,92.24518325,331.09,1106.2,342.91,1200.63,210.3,1331.05,14985.74,16075.29,6280.95
10,9,2019,0,0,1,0,0,0,0,3860.19,48,80.420625,10005.86,119,84.08285714,4845.46,53,91.42377358,4252.85,60,70.88083333,12773.37,138,92.56065217,12170.18,131,92.9021374,13866.05,167,83.03023952,17618.83,191,92.24518325,16423.03,191,85.98445026,306.54,1104.33,331.09,1106.2,342.91,1326.7,12455.18,14985.74,15949.22
10,10,2019,0,0,0,1,0,0,0,3265.05,46,70.97934783,9464.77,98,96.57928571,4252.85,60,70.88083333,3860.19,48,80.420625,12170.18,131,92.9021374,10005.86,119,84.08285714,12729.82,144,88.40152778,16423.03,191,85.98445026,13866.05,167,83.03023952,328.05,1124.17,306.54,1104.33,331.09,1200.63,11277.6,12455.18,14891.31
10,11,2019,0,0,0,0,1,0,0,2485.57,30,82.85233333,5801.63,71,81.71309859,3860.19,48,80.420625,3265.05,46,70.97934783,10005.86,119,84.08285714,9464.77,98,96.57928571,8287.2,101,82.05148515,13866.05,167,83.03023952,12729.82,144,88.40152778,238.15,1221.73,328.05,1124.17,306.54,1106.2,6827.32,11277.6,12453.31
10,12,2019,0,0,0,0,0,1,0,3258.1,32,101.815625,5973.55,63,94.81825397,3265.05,46,70.97934783,2485.57,30,82.85233333,9464.77,98,96.57928571,5801.63,71,81.71309859,9231.65,95,97.17526316,12729.82,144,88.40152778,8287.2,101,82.05148515,221.22,1258.91,238.15,1221.73,328.05,1104.33,7751.52,6827.32,11297.44
10,13,2019,0,0,0,0,0,0,1,2428.79,37,65.64297297,8395.09,82,102.3791463,2485.57,30,82.85233333,3258.1,32,101.815625,5801.63,71,81.71309859,5973.55,63,94.81825397,10823.88,119,90.95697479,8287.2,101,82.05148515,9231.65,95,97.17526316,262.67,1272.27,221.22,1258.91,238.15,1124.17,9288.94,7751.52,6924.88
10,14,2019,1,0,0,0,0,0,0,3191.16,45,70.91466667,12637.02,127,99.50409449,3258.1,32,101.815625,2428.79,37,65.64297297,5973.55,63,94.81825397,8395.09,82,102.3791463,15828.18,172,92.02430233,9231.65,95,97.17526316,10823.88,119,90.95697479,301.05,1335.63,262.67,1272.27,221.22,1221.73,14191.5,9288.94,7788.7
10,15,2019,0,1,0,0,0,0,0,3404.47,48,70.92645833,9170.36,96,95.52458333,2428.79,37,65.64297297,3191.16,45,70.91466667,8395.09,82,102.3791463,12637.02,127,99.50409449,12574.83,144,87.32520833,10823.88,119,90.95697479,15828.18,172,92.02430233,290.56,1340.52,301.05,1335.63,262.67,1258.91,10943.75,14191.5,9302.3
10,16,2019,0,0,1,0,0,0,0,3726.56,55,67.75563636,10874.07,105,103.5625714,3191.16,45,70.91466667,3404.47,48,70.92645833,12637.02,127,99.50409449,9170.36,96,95.52458333,14600.63,160,91.2539375,15828.18,172,92.02430233,12574.83,144,87.32520833,392.09,1382.06,290.56,1340.52,301.05,1272.27,12826.48,10943.75,14254.86
10,17,2019,0,0,0,1,0,0,0,4419.26,50,88.3852,9498.82,105,90.46495238,3404.47,48,70.92645833,3726.56,55,67.75563636,9170.36,96,95.52458333,10874.07,105,103.5625714,13918.08,155,89.79406452,12574.83,144,87.32520833,14600.63,160,91.2539375,328.46,1388.7,392.09,1382.06,290.56,1335.63,12200.92,12826.48,10948.64
10,18,2019,0,0,0,0,1,0,0,3573.59,54,66.17759259,8153.57,86,94.80895349,3726.56,55,67.75563636,4419.26,50,88.3852,10874.07,105,103.5625714,9498.82,105,90.46495238,11727.16,140,83.76542857,14600.63,160,91.2539375,13918.08,155,89.79406452,344.28,1438.34,328.46,1388.7,392.09,1340.52,9944.54,12200.92,12868.02
10,19,2019,0,0,0,0,0,1,0,2075.53,31,66.95258065,6377.76,59,108.0976271,4419.26,50,88.3852,3573.59,54,66.17759259,9498.82,105,90.46495238,8153.57,86,94.80895349,8453.29,90,93.92544444,13918.08,155,89.79406452,11727.16,140,83.76542857,225.32,1430.48,344.28,1438.34,328.46,1382.06,6797.49,9944.54,12207.56
10,20,2019,0,0,0,0,0,0,1,2535.76,35,72.45028571,9739.44,91,107.0268132,3573.59,54,66.17759259,2075.53,31,66.95258065,8153.57,86,94.80895349,6377.76,59,108.0976271,12275.2,126,97.42222222,11727.16,140,83.76542857,8453.29,90,93.92544444,233.77,1460.5,225.32,1430.48,344.28,1388.7,10580.93,6797.49,9994.18
10,21,2019,1,0,0,0,0,0,0,3324.78,41,81.09219512,12522.11,126,99.3818254,2075.53,31,66.95258065,2535.76,35,72.45028571,6377.76,59,108.0976271,9739.44,91,107.0268132,15846.89,167,94.89155689,8453.29,90,93.92544444,12275.2,126,97.42222222,288.22,1471.77,233.77,1460.5,225.32,1438.34,14086.9,10580.93,6789.63
10,22,2019,0,1,0,0,0,0,0,5066.41,64,79.16265625,11415.8,136,83.93970588,2535.76,35,72.45028571,3324.78,41,81.09219512,9739.44,91,107.0268132,12522.11,126,99.3818254,16482.21,200,82.41105,12275.2,126,97.42222222,15846.89,167,94.89155689,230.85,1463.77,288.22,1471.77,233.77,1430.48,14787.59,14086.9,10610.95
10,23,2019,0,0,1,0,0,0,0,3276.44,45,72.80977778,9597.22,107,89.69364486,3324.78,41,81.09219512,5066.41,64,79.16265625,12522.11,126,99.3818254,11415.8,136,83.93970588,12873.66,152,84.69513158,15846.89,167,94.89155689,16482.21,200,82.41105,269.27,1420.84,230.85,1463.77,288.22,1460.5,11183.55,14787.59,14098.17
10,24,2019,0,0,0,1,0,0,0,2560.71,36,71.13083333,7352,79,93.06329114,5066.41,64,79.16265625,3276.44,45,72.80977778,11415.8,136,83.93970588,9597.22,107,89.69364486,9912.71,115,86.19747826,16482.21,200,82.41105,12873.66,152,84.69513158,256.09,1353.41,269.27,1420.84,230.85,1471.77,8303.21,11183.55,14779.59
10,25,2019,0,0,0,0,1,0,0,2277.25,39,58.39102564,6945.96,79,87.9235443,3276.44,45,72.80977778,2560.71,36,71.13083333,9597.22,107,89.69364486,7352,79,93.06329114,9223.21,118,78.16279661,12873.66,152,84.69513158,9912.71,115,86.19747826,176.69,1352.18,256.09,1353.41,269.27,1463.77,7694.34,8303.21,11140.62
10,26,2019,0,0,0,0,0,1,0,1438.14,20,71.907,5195.81,56,92.78232143,2560.71,36,71.13083333,2277.25,39,58.39102564,7352,79,93.06329114,6945.96,79,87.9235443,6633.95,76,87.28881579,9912.71,115,86.19747826,9223.21,118,78.16279661,141.77,1371.32,176.69,1352.18,256.09,1420.84,5120.86,7694.34,8235.78
10,27,2019,0,0,0,0,0,0,1,3253.94,28,116.2121429,5498.35,57,96.4622807,2277.25,39,58.39102564,1438.14,20,71.907,6945.96,79,87.9235443,5195.81,56,92.78232143,8752.29,85,102.9681176,9223.21,118,78.16279661,6633.95,76,87.28881579,148.1,1359.94,141.77,1371.32,176.69,1353.41,7244.25,5120.86,7693.11
10,28,2019,1,0,0,0,0,0,0,3104.29,44,70.55204545,10729.64,122,87.94786885,1438.14,20,71.907,3253.94,28,116.2121429,5195.81,56,92.78232143,5498.35,57,96.4622807,13833.93,166,83.33692771,6633.95,76,87.28881579,8752.29,85,102.9681176,263.18,1310.4,148.1,1359.94,141.77,1352.18,12260.35,7244.25,5140
10,29,2019,0,1,0,0,0,0,0,3805.35,52,73.17980769,17093.16,179,95.49251397,3253.94,28,116.2121429,3104.29,44,70.55204545,5498.35,57,96.4622807,10729.64,122,87.94786885,20898.51,231,90.46974026,8752.29,85,102.9681176,13833.93,166,83.33692771,314.02,1398.28,263.18,1310.4,148.1,1371.32,19186.21,12260.35,7232.87
10,30,2019,0,0,1,0,0,0,0,4011.75,54,74.29166667,9292.55,101,92.00544554,3104.29,44,70.55204545,3805.35,52,73.17980769,10729.64,122,87.94786885,17093.16,179,95.49251397,13304.3,155,85.83419355,13833.93,166,83.33692771,20898.51,231,90.46974026,401.42,1385.68,314.02,1398.28,263.18,1359.94,11517.2,19186.21,12210.81
10,31,2019,0,0,0,1,0,0,0,1681.84,28,60.06571429,6760.03,59,114.5767797,3805.35,52,73.17980769,4011.75,54,74.29166667,17093.16,179,95.49251397,9292.55,101,92.00544554,8441.87,87,97.03298851,20898.51,231,90.46974026,13304.3,155,85.83419355,444.01,1283.75,401.42,1385.68,314.02,1310.4,6714.11,11517.2,19274.09
11,1,2019,0,0,0,0,1,0,0,2085.21,36,57.9225,4999.37,64,78.11515625,4011.75,54,74.29166667,1681.84,28,60.06571429,9292.55,101,92.00544554,6760.03,59,114.5767797,7084.58,100,70.8458,13304.3,155,85.83419355,8441.87,87,97.03298851,328.09,1327.94,444.01,1283.75,401.42,1398.28,5428.55,6714.11,11504.6
11,2,2019,0,0,0,0,0,1,0,2611.66,30,87.05533333,5212.04,60,86.86733333,1681.84,28,60.06571429,2085.21,36,57.9225,6760.03,59,114.5767797,4999.37,64,78.11515625,7823.7,90,86.93,8441.87,87,97.03298851,7084.58,100,70.8458,264.38,1379.59,328.09,1327.94,444.01,1385.68,6179.73,5428.55,6612.18
11,3,2019,0,0,0,0,0,0,1,2215.12,31,71.45548387,6040.58,62,97.42870968,2085.21,36,57.9225,2611.66,30,87.05533333,4999.37,64,78.11515625,5212.04,60,86.86733333,8255.7,93,88.77096774,7084.58,100,70.8458,7823.7,90,86.93,353.84,1444.07,264.38,1379.59,328.09,1283.75,6457.79,6179.73,5472.74
11,4,2019,1,0,0,0,0,0,0,4890.21,61,80.16737705,10621.67,122,87.06286885,2611.66,30,87.05533333,2215.12,31,71.45548387,5212.04,60,86.86733333,6040.58,62,97.42870968,15511.88,183,84.76437158,7823.7,90,86.93,8255.7,93,88.77096774,446.51,1385.89,353.84,1444.07,264.38,1327.94,13679.48,6457.79,6231.38
11,5,2019,0,1,0,0,0,0,0,3332.75,36,92.57638889,10339.62,117,88.37282051,2215.12,31,71.45548387,4890.21,61,80.16737705,6040.58,62,97.42870968,10621.67,122,87.06286885,13672.37,153,89.36189542,8255.7,93,88.77096774,15511.88,183,84.76437158,361.9,1324.01,446.51,1385.89,353.84,1379.59,11986.46,13679.48,6522.27
11,6,2019,0,0,1,0,0,0,0,2991.66,46,65.03608696,8748.68,99,88.37050505,4890.21,61,80.16737705,3332.75,36,92.57638889,10621.67,122,87.06286885,10339.62,117,88.37282051,11740.34,145,80.96786207,15511.88,183,84.76437158,13672.37,153,89.36189542,394.9,1289.74,361.9,1324.01,446.51,1444.07,10055.7,11986.46,13621.3
11,7,2019,0,0,0,1,0,0,0,3638.52,48,75.8025,9523.24,89,107.0026966,3332.75,36,92.57638889,2991.66,46,65.03608696,10339.62,117,88.37282051,8748.68,99,88.37050505,13161.76,137,96.07124088,13672.37,153,89.36189542,11740.34,145,80.96786207,299.52,1311.2,394.9,1289.74,361.9,1385.89,11551.04,10055.7,11924.58
11,8,2019,0,0,0,0,1,0,0,3024,39,77.53846154,7759.37,93,83.43408602,2991.66,46,65.03608696,3638.52,48,75.8025,8748.68,99,88.37050505,9523.24,89,107.0026966,10783.37,132,81.69219697,11740.34,145,80.96786207,13161.76,137,96.07124088,322.99,1368.24,299.52,1311.2,394.9,1324.01,9092.14,11551.04,10021.43
11,9,2019,0,0,0,0,0,1,0,2509.2,33,76.03636364,5580.62,64,87.1971875,3638.52,48,75.8025,3024,39,77.53846154,9523.24,89,107.0026966,7759.37,93,83.43408602,8089.82,97,83.40020619,13161.76,137,96.07124088,10783.37,132,81.69219697,218.64,1375.21,322.99,1368.24,299.52,1289.74,6495.97,9092.14,11572.5
11,10,2019,0,0,0,0,0,0,1,3809.77,39,97.68641026,5790.27,58,99.83224138,3024,39,77.53846154,2509.2,33,76.03636364,7759.37,93,83.43408602,5580.62,64,87.1971875,9600.04,97,98.96948454,10783.37,132,81.69219697,8089.82,97,83.40020619,258.88,1382.61,218.64,1375.21,322.99,1311.2,7958.55,6495.97,9149.18
11,11,2019,1,0,0,0,0,0,0,4470.38,62,72.10290323,13064.16,143,91.35776224,2509.2,33,76.03636364,3809.77,39,97.68641026,5580.62,64,87.1971875,5790.27,58,99.83224138,17534.54,205,85.53434146,8089.82,97,83.40020619,9600.04,97,98.96948454,338.34,1408.38,258.88,1382.61,218.64,1368.24,15787.82,7958.55,6502.94
11,12,2019,0,1,0,0,0,0,0,3065.67,40,76.64175,10535.49,112,94.066875,3809.77,39,97.68641026,4470.38,62,72.10290323,5790.27,58,99.83224138,13064.16,143,91.35776224,13601.16,152,89.48131579,9600.04,97,98.96948454,17534.54,205,85.53434146,320.64,1378.39,338.34,1408.38,258.88,1375.21,11902.13,15787.82,7965.95
11,13,2019,0,0,1,0,0,0,0,4117.18,55,74.85781818,8019.02,96,83.53145833,4470.38,62,72.10290323,3065.67,40,76.64175,13064.16,143,91.35776224,10535.49,112,94.066875,12136.2,151,80.37218543,17534.54,205,85.53434146,13601.16,152,89.48131579,401.98,1474.94,320.64,1378.39,338.34,1382.61,10259.28,11902.13,15813.59
11,14,2019,0,0,0,1,0,0,0,4483.36,48,93.40333333,7519.34,87,86.4291954,3065.67,40,76.64175,4117.18,55,74.85781818,10535.49,112,94.066875,8019.02,96,83.53145833,12002.7,135,88.90888889,13601.16,152,89.48131579,12136.2,151,80.37218543,347.97,1448.13,401.98,1474.94,320.64,1408.38,10206.6,10259.28,11872.14
11,15,2019,0,0,0,0,1,0,0,2539.59,48,52.908125,7292.23,86,84.79337209,4117.18,55,74.85781818,4483.36,48,93.40333333,8019.02,96,83.53145833,7519.34,87,86.4291954,9831.82,134,73.37179104,12136.2,151,80.37218543,12002.7,135,88.90888889,372.33,1460.25,347.97,1448.13,401.98,1378.39,7999.24,10206.6,10355.83
11,16,2019,0,0,0,0,0,1,0,1479.98,23,64.34695652,5229.57,63,83.00904762,4483.36,48,93.40333333,2539.59,48,52.908125,7519.34,87,86.4291954,7292.23,86,84.79337209,6709.55,86,78.01802326,12002.7,135,88.90888889,9831.82,134,73.37179104,244.7,1495.1,372.33,1460.25,347.97,1474.94,4969.75,7999.24,10179.79
11,17,2019,0,0,0,0,0,0,1,2045.88,34,60.17294118,6004.23,71,84.56661972,2539.59,48,52.908125,1479.98,23,64.34695652,7292.23,86,84.79337209,5229.57,63,83.00904762,8050.11,105,76.66771429,9831.82,134,73.37179104,6709.55,86,78.01802326,365.1,1498.11,244.7,1495.1,372.33,1448.13,6186.9,4969.75,8011.36
11,18,2019,1,0,0,0,0,0,0,4211.94,55,76.58072727,8438.72,102,82.73254902,1479.98,23,64.34695652,2045.88,34,60.17294118,5229.57,63,83.00904762,6004.23,71,84.56661972,12650.66,157,80.57745223,6709.55,86,78.01802326,8050.11,105,76.66771429,345.59,1498.66,365.1,1498.11,244.7,1460.25,10806.41,6186.9,5004.6
11,19,2019,0,1,0,0,0,0,0,3550.38,50,71.0076,7832.42,93,84.21956989,2045.88,34,60.17294118,4211.94,55,76.58072727,6004.23,71,84.56661972,8438.72,102,82.73254902,11382.8,143,79.6,8050.11,105,76.66771429,12650.66,157,80.57745223,412.59,1429.1,345.59,1498.66,365.1,1495.1,9541.11,10806.41,6189.91
11,20,2019,0,0,1,0,0,0,0,4050.08,60,67.50133333,9684.3,96,100.878125,4211.94,55,76.58072727,3550.38,50,71.0076,8438.72,102,82.73254902,7832.42,93,84.21956989,13734.38,156,88.04089744,12650.66,157,80.57745223,11382.8,143,79.6,333.92,1417.3,412.59,1429.1,345.59,1498.11,11983.16,9541.11,10806.96
11,21,2019,0,0,0,1,0,0,0,2153.1,41,52.51463415,8093.77,86,94.11360465,3550.38,50,71.0076,4050.08,60,67.50133333,7832.42,93,84.21956989,9684.3,96,100.878125,10246.87,127,80.68401575,11382.8,143,79.6,13734.38,156,88.04089744,339.95,1424.03,333.92,1417.3,412.59,1498.66,8482.89,11983.16,9471.55
11,22,2019,0,0,0,0,1,0,0,4146.32,56,74.04142857,8542.14,85,100.4957647,4050.08,60,67.50133333,2153.1,41,52.51463415,9684.3,96,100.878125,8093.77,86,94.11360465,12688.46,141,89.98907801,13734.38,156,88.04089744,10246.87,127,80.68401575,302.85,1496.76,339.95,1424.03,333.92,1429.1,10888.85,8482.89,11971.36
11,23,2019,0,0,0,0,0,1,0,2019.95,28,72.14107143,5730.74,59,97.13118644,2153.1,41,52.51463415,4146.32,56,74.04142857,8093.77,86,94.11360465,8542.14,85,100.4957647,7750.69,87,89.0883908,10246.87,127,80.68401575,12688.46,141,89.98907801,270.42,1486.51,302.85,1496.76,339.95,1417.3,5993.76,10888.85,8489.62
11,24,2019,0,0,0,0,0,0,1,3229.93,43,75.11465116,4477.82,52,86.11192308,4146.32,56,74.04142857,2019.95,28,72.14107143,8542.14,85,100.4957647,5730.74,59,97.13118644,7707.75,95,81.13421053,12688.46,141,89.98907801,7750.69,87,89.0883908,246.01,1518.53,270.42,1486.51,302.85,1424.03,5943.21,5993.76,10961.58
11,25,2019,1,0,0,0,0,0,0,3456.36,45,76.808,9282,90,103.1333333,2019.95,28,72.14107143,3229.93,43,75.11465116,5730.74,59,97.13118644,4477.82,52,86.11192308,12738.36,135,94.35822222,7750.69,87,89.0883908,7707.75,95,81.13421053,333.39,1508.22,246.01,1518.53,270.42,1496.76,10896.75,5943.21,5983.51
11,26,2019,0,1,0,0,0,0,0,3499.65,40,87.49125,9620.54,100,96.2054,3229.93,43,75.11465116,3456.36,45,76.808,4477.82,52,86.11192308,9282,90,103.1333333,13120.19,140,93.71564286,7707.75,95,81.13421053,12738.36,135,94.35822222,347.99,1756.12,333.39,1508.22,246.01,1486.51,11016.08,10896.75,5975.23
